Patient_ID,Split
P17582,train
P04234,train
P09918,train
P03291,train
P18289,train
P10084,train
P10432,train
P02577,train
P07191,train
P14967,train
P09750,train
P13509,train
P00173,train
P08811,train
P08708,train
P14757,train
P09492,train
P05982,train
P17609,train
P03981,train
P04488,train
P04420,train
P17170,train
P00303,train
P10962,train
P02345,train
P05746,train
P00465,train
P15962,train
P18244,train
P05825,train
P04589,train
P13296,train
P14538,train
P11373,train
P16247,train
P11556,train
P00293,train
P11919,train
P16941,train
P09105,train
P14060,train
P14656,train
P17202,train
P07660,train
P04788,train
P03727,train
P02521,train
P01925,train
P17832,train
P17490,train
P06968,train
P11942,train
P03372,train
P03840,train
P14031,train
P07239,train
P16880,train
P15794,train
P09759,train
P14202,train
P08101,train
P01409,train
P01909,train
P17805,train
P12665,train
P02104,train
P07058,train
P01501,train
P07030,train
P00003,train
P02512,train
P00527,train
P00409,train
P07170,train
P15820,train
P05241,train
P11964,train
P14777,train
P01869,train
P19861,train
P11505,train
P06670,train
P05589,train
P08369,train
P04510,train
P14407,train
P17655,train
P09323,train
P02242,train
P16443,train
P07146,train
P03507,train
P01681,train
P03254,train
P17066,train
P18002,train
P01686,train
P15424,train
P15197,train
P13864,train
P00028,train
P05238,train
P05399,train
P08568,train
P11473,train
P11526,train
P16797,train
P02907,train
P09681,train
P10783,train
P05763,train
P12968,train
P11095,train
P09831,train
P08433,train
P03133,train
P05952,train
P02048,train
P12638,train
P14765,train
P19760,train
P16574,train
P13543,train
P19209,train
P19169,train
P04764,train
P10960,train
P01349,train
P01191,train
P13119,train
P02940,train
P04457,train
P01272,train
P18934,train
P04521,train
P16344,train
P02983,train
P17473,train
P19561,train
P07038,train
P11936,train
P13128,train
P18868,train
P16105,train
P00776,train
P04636,train
P15643,train
P05163,train
P11554,train
P17959,train
P18438,train
P15491,train
P16270,train
P16088,train
P08979,train
P15139,train
P05406,train
P16838,train
P13779,train
P15637,train
P15239,train
P07413,train
P14714,train
P16609,train
P02837,train
P04659,train
P03431,train
P04260,train
P02604,train
P16863,train
P11840,train
P00930,train
P19217,train
P12672,train
P06673,train
P05168,train
P04780,train
P18131,train
P17739,train
P03230,train
P01262,train
P11905,train
P02458,train
P10769,train
P06540,train
P10531,train
P11867,train
P11547,train
P03862,train
P19731,train
P18754,train
P02998,train
P19018,train
P17319,train
P05068,train
P17250,train
P10141,train
P14877,train
P05082,train
P11221,train
P08203,train
P14266,train
P03089,train
P14825,train
P01210,train
P06702,train
P19518,train
P01617,train
P18179,train
P13204,train
P15474,train
P18093,train
P10318,train
P12395,train
P10541,train
P07992,train
P16380,train
P04373,train
P06662,train
P08546,train
P08361,train
P01367,train
P17853,train
P11165,train
P07310,train
P11718,train
P15148,train
P06294,train
P01018,train
P06802,train
P18878,train
P01852,train
P06890,train
P12662,train
P17576,train
P00847,train
P18056,train
P16173,train
P06194,train
P01178,train
P13714,train
P19804,train
P18052,train
P09770,train
P16669,train
P12810,train
P19616,train
P12861,train
P09418,train
P07710,train
P09634,train
P14304,train
P08563,train
P14758,train
P06276,train
P16496,train
P17773,train
P00493,train
P03728,train
P05823,train
P03936,train
P17282,train
P04815,train
P10527,train
P14391,train
P09565,train
P08115,train
P01722,train
P00515,train
P18307,train
P16394,train
P06630,train
P17457,train
P10031,train
P03843,train
P06748,train
P02781,train
P05618,train
P11131,train
P07470,train
P09527,train
P17116,train
P14824,train
P19780,train
P18429,train
P03776,train
P09375,train
P05651,train
P12011,train
P04598,train
P02811,train
P19724,train
P18288,train
P17156,train
P10455,train
P09386,train
P08532,train
P07475,train
P10195,train
P07229,train
P08958,train
P17057,train
P16990,train
P11980,train
P04117,train
P04544,train
P04255,train
P11584,train
P06064,train
P12742,train
P17012,train
P16457,train
P09081,train
P07248,train
P11941,train
P17565,train
P03923,train
P00511,train
P12067,train
P03834,train
P11794,train
P04691,train
P02693,train
P10107,train
P06939,train
P06438,train
P17521,train
P07968,train
P02071,train
P16588,train
P00481,train
P04998,train
P06694,train
P14028,train
P09165,train
P11146,train
P07120,train
P04929,train
P06483,train
P13048,train
P09560,train
P10268,train
P05495,train
P10594,train
P15022,train
P12186,train
P04528,train
P11832,train
P10256,train
P15008,train
P14147,train
P16123,train
P09525,train
P18251,train
P01531,train
P12713,train
P14463,train
P16630,train
P12207,train
P05077,train
P18032,train
P19053,train
P16523,train
P17232,train
P16531,train
P02867,train
P17658,train
P14990,train
P12047,train
P19274,train
P14660,train
P03836,train
P16815,train
P09124,train
P04907,train
P01419,train
P02838,train
P12802,train
P19121,train
P13775,train
P19401,train
P15726,train
P10476,train
P00558,train
P10209,train
P05124,train
P05253,train
P18250,train
P10572,train
P05994,train
P13233,train
P18970,train
P16106,train
P16015,train
P06323,train
P18186,train
P11142,train
P00863,train
P11974,train
P06411,train
P05896,train
P17631,train
P01149,train
P09387,train
P14512,train
P07491,train
P11052,train
P15377,train
P13681,train
P12149,train
P09376,train
P01990,train
P04038,train
P06511,train
P04896,train
P04228,train
P10726,train
P15966,train
P03965,train
P19202,train
P19675,train
P01228,train
P03541,train
P16515,train
P09495,train
P07555,train
P02787,train
P07250,train
P12772,train
P12582,train
P12151,train
P01977,train
P08815,train
P09773,train
P13164,train
P10746,train
P17316,train
P15924,train
P05239,train
P14142,train
P15878,train
P12942,train
P02385,train
P13103,train
P09826,train
P17174,train
P06403,train
P04886,train
P12994,train
P14822,train
P00933,train
P01907,train
P16407,train
P18936,train
P14841,train
P08883,train
P02332,train
P00571,train
P15813,train
P13044,train
P16382,train
P00171,train
P14291,train
P09548,train
P12399,train
P02886,train
P09879,train
P12546,train
P18595,train
P09555,train
P08934,train
P18483,train
P08919,train
P02149,train
P04383,train
P05452,train
P02254,train
P11175,train
P00697,train
P05725,train
P19687,train
P06490,train
P07133,train
P07283,train
P17030,train
P10473,train
P09287,train
P04462,train
P00377,train
P14251,train
P03973,train
P12561,train
P03267,train
P12086,train
P07102,train
P14743,train
P05177,train
P19917,train
P00860,train
P01391,train
P10405,train
P05426,train
P13011,train
P17700,train
P19992,train
P12571,train
P08223,train
P05465,train
P19178,train
P17759,train
P17013,train
P13706,train
P00559,train
P07393,train
P01581,train
P17166,train
P15495,train
P12803,train
P03273,train
P07104,train
P06355,train
P01165,train
P12028,train
P02584,train
P00476,train
P18797,train
P03027,train
P14455,train
P17523,train
P15903,train
P07720,train
P09623,train
P07099,train
P09993,train
P16288,train
P09606,train
P07507,train
P14404,train
P01176,train
P08555,train
P02555,train
P10881,train
P15450,train
P06242,train
P11733,train
P12591,train
P18425,train
P06736,train
P08514,train
P11321,train
P08522,train
P13674,train
P11448,train
P15153,train
P13981,train
P03590,train
P00339,train
P10212,train
P04226,train
P16770,train
P11724,train
P12596,train
P02036,train
P04402,train
P12944,train
P12416,train
P09814,train
P09060,train
P15413,train
P19050,train
P18760,train
P11447,train
P14647,train
P18265,train
P08387,train
P04517,train
P16911,train
P00989,train
P10113,train
P00667,train
P04504,train
P08710,train
P15133,train
P12604,train
P19526,train
P09974,train
P04338,train
P13236,train
P07249,train
P11152,train
P00288,train
P15564,train
P05408,train
P05936,train
P09014,train
P05667,train
P09784,train
P19160,train
P07652,train
P10372,train
P01523,train
P12521,train
P00660,train
P04794,train
P04947,train
P16440,train
P05033,train
P04264,train
P10047,train
P10133,train
P17886,train
P05731,train
P06284,train
P17504,train
P08807,train
P12559,train
P11982,train
P11276,train
P10161,train
P06792,train
P04631,train
P04526,train
P11723,train
P16390,train
P17973,train
P17109,train
P19335,train
P06359,train
P15953,train
P05450,train
P08666,train
P11773,train
P15940,train
P01844,train
P05428,train
P07160,train
P14488,train
P18479,train
P00646,train
P10449,train
P04876,train
P04661,train
P17856,train
P08266,train
P03023,train
P12419,train
P06945,train
P01140,train
P00666,train
P05334,train
P19789,train
P16460,train
P03249,train
P07171,train
P15369,train
P03731,train
P19967,train
P01007,train
P10689,train
P14817,train
P06925,train
P18310,train
P17265,train
P18308,train
P05876,train
P15998,train
P11978,train
P15141,train
P03257,train
P07272,train
P03072,train
P09462,train
P05578,train
P17045,train
P08479,train
P03604,train
P18331,train
P01544,train
P19855,train
P19946,train
P19770,train
P08323,train
P11267,train
P04854,train
P05308,train
P14433,train
P19322,train
P08808,train
P08395,train
P17238,train
P13001,train
P04781,train
P09601,train
P06365,train
P05225,train
P07797,train
P06780,train
P08755,train
P14223,train
P19726,train
P13377,train
P10424,train
P19472,train
P06808,train
P18598,train
P04680,train
P15675,train
P01839,train
P12741,train
P08125,train
P10362,train
P16806,train
P05003,train
P03677,train
P01694,train
P14063,train
P18271,train
P03044,train
P14109,train
P10147,train
P13424,train
P18890,train
P11230,train
P17933,train
P07412,train
P03513,train
P12733,train
P02031,train
P09090,train
P15062,train
P02141,train
P14892,train
P04056,train
P13400,train
P07539,train
P16494,train
P10926,train
P01445,train
P12526,train
P14479,train
P16584,train
P19341,train
P07925,train
P12917,train
P03298,train
P13374,train
P19700,train
P00283,train
P00257,train
P18324,train
P15166,train
P13620,train
P18456,train
P05606,train
P05116,train
P00647,train
P09989,train
P19467,train
P12882,train
P03983,train
P07417,train
P07009,train
P11357,train
P00478,train
P15314,train
P16058,train
P09519,train
P18025,train
P04795,train
P00428,train
P14346,train
P08609,train
P07070,train
P08402,train
P04469,train
P17851,train
P09677,train
P14038,train
P16114,train
P08959,train
P01332,train
P12983,train
P03528,train
P19939,train
P03239,train
P16975,train
P19501,train
P17100,train
P01737,train
P05571,train
P14835,train
P13715,train
P01195,train
P16388,train
P07931,train
P18860,train
P14284,train
P19370,train
P10989,train
P06373,train
P10862,train
P00302,train
P06216,train
P16263,train
P14787,train
P02313,train
P06156,train
P09332,train
P09119,train
P04832,train
P05862,train
P03865,train
P16816,train
P07154,train
P10780,train
P01288,train
P11452,train
P04515,train
P04458,train
P04499,train
P12675,train
P08221,train
P19449,train
P19305,train
P11929,train
P14077,train
P07142,train
P08419,train
P04270,train
P06297,train
P13955,train
P00875,train
P10627,train
P17586,train
P07119,train
P14277,train
P07278,train
P14529,train
P16599,train
P05243,train
P03033,train
P14983,train
P07498,train
P13322,train
P18701,train
P02073,train
P05201,train
P10416,train
P02701,train
P00750,train
P13631,train
P10481,train
P18862,train
P05412,train
P06410,train
P00723,train
P04128,train
P18046,train
P09863,train
P04382,train
P14064,train
P11222,train
P15222,train
P15137,train
P08440,train
P00069,train
P10825,train
P02850,train
P02989,train
P12736,train
P12231,train
P06329,train
P12715,train
P03793,train
P12176,train
P00071,train
P12873,train
P04613,train
P18850,train
P16638,train
P01370,train
P01622,train
P19749,train
P13603,train
P09907,train
P09940,train
P09804,train
P09564,train
P03985,train
P15785,train
P04683,train
P11180,train
P10721,train
P00103,train
P16774,train
P19877,train
P16786,train
P15154,train
P09286,train
P07947,train
P05110,train
P15036,train
P04697,train
P04978,train
P06249,train
P13198,train
P12610,train
P17680,train
P19347,train
P06110,train
P07659,train
P19408,train
P19994,train
P08488,train
P11015,train
P15392,train
P08657,train
P05315,train
P07942,train
P13723,train
P17314,train
P06807,train
P15839,train
P11761,train
P13856,train
P15818,train
P15061,train
P10192,train
P12499,train
P09520,train
P12785,train
P17087,train
P00131,train
P07837,train
P10690,train
P13892,train
P17951,train
P14216,train
P02552,train
P07520,train
P02056,train
P19407,train
P15786,train
P04485,train
P18392,train
P03702,train
P12081,train
P13813,train
P13733,train
P01668,train
P00062,train
P16843,train
P13658,train
P02350,train
P08720,train
P05775,train
P06903,train
P02972,train
P05153,train
P06114,train
P06155,train
P02377,train
P06474,train
P14362,train
P10768,train
P05629,train
P02610,train
P13197,train
P08288,train
P08268,train
P10115,train
P13735,train
P06805,train
P07147,train
P19678,train
P15631,train
P18300,train
P06874,train
P16959,train
P10440,train
P11370,train
P15619,train
P01282,train
P13701,train
P12042,train
P05175,train
P04514,train
P01662,train
P01129,train
P10459,train
P03086,train
P17670,train
P08119,train
P19288,train
P14734,train
P05991,train
P04751,train
P15979,train
P04983,train
P19504,train
P03376,train
P03837,train
P09964,train
P14981,train
P19848,train
P10747,train
P03704,train
P10587,train
P05560,train
P13059,train
P16968,train
P17079,train
P14215,train
P01038,train
P00856,train
P08602,train
P02556,train
P00266,train
P06733,train
P16862,train
P08640,train
P19285,train
P08724,train
P16207,train
P14837,train
P18104,train
P11751,train
P16200,train
P09836,train
P19830,train
P18475,train
P08925,train
P03656,train
P18520,train
P14408,train
P13534,train
P13884,train
P09112,train
P11236,train
P11132,train
P04463,train
P12765,train
P04890,train
P10427,train
P10101,train
P14657,train
P09015,train
P15016,train
P15446,train
P15776,train
P06864,train
P08484,train
P07717,train
P09297,train
P14260,train
P04650,train
P01400,train
P08802,train
P05530,train
P01404,train
P15959,train
P08742,train
P17763,train
P07819,train
P09749,train
P05805,train
P11106,train
P08214,train
P03228,train
P13079,train
P10645,train
P04534,train
P00955,train
P16364,train
P06420,train
P11024,train
P04302,train
P13434,train
P03714,train
P00146,train
P13876,train
P09085,train
P15064,train
P19146,train
P09339,train
P11677,train
P11139,train
P00313,train
P07519,train
P18219,train
P07423,train
P00896,train
P18377,train
P10278,train
P06906,train
P06960,train
P02367,train
P08750,train
P06399,train
P03588,train
P08394,train
P03692,train
P18415,train
P14033,train
P14960,train
P14774,train
P01883,train
P14125,train
P05132,train
P00011,train
P04013,train
P08211,train
P14750,train
P19572,train
P15978,train
P18950,train
P11421,train
P10437,train
P14319,train
P00869,train
P09246,train
P02775,train
P09211,train
P06426,train
P04426,train
P08392,train
P02293,train
P17150,train
P08255,train
P10478,train
